s,w,l,height,delta_amp,generation
1.3085455112320748e-07,6.829161171607649e-07,2.18018332432545e-07,1.8555476944016168e-07,0.5542438356839052,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,0.774184945444115,4
1.3085455112320748e-07,6.829161171607649e-07,1.2918359208995297e-07,2.411623670146449e-07,0.5542438356839052,4
1.3085455112320748e-07,6.829161171607649e-07,1.2858971052173672e-07,2.403614435677834e-07,0.5542438356839052,4
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,0.774184945444115,4
1.3085455112320748e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,0.5542438356839052,4
1.1234619608015478e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,3.514803769327121,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.411623670146449e-07,0.774184945444115,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.411623670146449e-07,0.774184945444115,4
1.3085455112320748e-07,6.829161171607649e-07,2.18018332432545e-07,2.3056264697348865e-07,0.5542438356839052,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,0.774184945444115,4
1.4277392833943094e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,24.844247247849488,4
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.558024596468734,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,1.8555476944016168e-07,0.774184945444115,4
1.4619666381435367e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,21.757855424865486,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,1.8555476944016168e-07,0.774184945444115,4
1.9687359006200275e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,0.0,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,1.8555476944016168e-07,0.774184945444115,4
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.3056264697348865e-07,0.774184945444115,4
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,34.558024596468734,5
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,29.120086871533957,5
1.8602427891540627e-07,6.829161171607649e-07,2.18018332432545e-07,1.8555476944016168e-07,21.069891597853577,5
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,29.120086871533957,5
1.4277392833943094e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,28.82441857533749,5
1.4277392833943094e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,28.82441857533749,5
1.1234619608015478e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,3.514803769327121,5
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,29.120086871533957,5
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,29.120086871533957,5
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,34.558024596468734,5
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,29.120086871533957,5
1.4619666381435367e-07,6.276861298310099e-07,2.18018332432545e-07,2.403614435677834e-07,0.26037728024857865,5
1.4277392833943094e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,24.000193847946782,5
1e-07,6.298872234954465e-07,2.150754428998666e-07,2.403614435677834e-07,29.120086871533957,5
1e-07,6.728716942305411e-07,1.2918359208995297e-07,2.403614435677834e-07,26.276336612891154,5
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.9839346038194745e-07,29.120086871533957,5
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,29.120086871533957,5
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.558024596468734,5
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,29.120086871533957,5
1.4619666381435367e-07,6.19535337436249e-07,1.2918359208995297e-07,2.403614435677834e-07,22.440800811269195,5
1.4277392833943094e-07,6.829161171607649e-07,1.2918359208995297e-07,2.411623670146449e-07,28.82441857533749,5
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.558024596468734,5
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.558024596468734,5
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.558024596468734,5
1.8602427891540627e-07,6.829161171607649e-07,2.18018332432545e-07,1.8555476944016168e-07,21.069891597853577,5
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,29.120086871533957,5
1.8602427891540627e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,21.069891597853577,5
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,29.120086871533957,5
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.3056264697348865e-07,29.120086871533957,5
1.4277392833943094e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,28.82441857533749,5
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,34.92080835294139,6
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,0.952944128685361,6
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.3247779549720069e-07,0.952944128685361,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.4712808383063407e-07,0.952944128685361,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,0.952944128685361,6
1e-07,6.946348183112597e-07,1.2918359208995297e-07,2.403614435677834e-07,28.26115889811299,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3694298226359654e-07,34.92080835294139,6
1.0440091225932306e-07,6.298872234954465e-07,1.2918359208995297e-07,2.3247779549720069e-07,26.550423697809897,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.29751700095426e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.3247779549720069e-07,0.952944128685361,6
1e-07,6.298872234954465e-07,2.150754428998666e-07,2.3704705419078067e-07,0.952944128685361,6
1e-07,6.298872234954465e-07,1.2918359208995297e-07,2.403614435677834e-07,0.952944128685361,6
1e-07,6.829161171607649e-07,2.18018332432545e-07,2.9839346038194745e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,34.92080835294139,6
1.0061066869295232e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,0.5976069323992266,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.3796434471068296e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,34.92080835294139,6
1e-07,6.298872234954465e-07,2.18018332432545e-07,2.403614435677834e-07,0.952944128685361,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
2.0212956857165988e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,23.50407230597009,6
1e-07,6.658387913320433e-07,1.2918359208995297e-07,2.3247779549720069e-07,32.68576333260112,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,34.92080835294139,6
1e-07,6.829161171607649e-07,1.313274010581111e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,27.663299927064482,7
1e-07,6.812536489962465e-07,1.3796434471068296e-07,2.3247779549720069e-07,33.02365389101851,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.3796434471068296e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,2.18018332432545e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3694298226359654e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.756200364571205e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.29751700095426e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.3796434471068296e-07,3e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.29751700095426e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,27.663299927064482,7
1e-07,6.829161171607649e-07,1.3796434471068296e-07,2.3694298226359654e-07,27.663299927064482,7
1e-07,5.640475608752592e-07,1.2918359208995297e-07,2.3247779549720069e-07,23.38576515042804,8
1e-07,6.812536489962465e-07,1.3796434471068296e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3694298226359654e-07,9.753659067074882,8
2.064635136587279e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,21.190313090835485,8
1e-07,6.812536489962465e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,3.0113938425061947e-07,1.3796434471068296e-07,2.3247779549720069e-07,0.7964576437633417,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,9.753659067074882,8
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.654099109499637e-07,1.3796434471068296e-07,2.403614435677834e-07,23.505456720532333,8
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.812536489962465e-07,1.3796434471068296e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.812536489962465e-07,1.3748339515810978e-07,2.3247779549720069e-07,27.082613269345256,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,9.753659067074882,8
1.9273632843875315e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,24.29828613604994,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.403614435677834e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.4364065018687417e-07,2.3247779549720069e-07,9.753659067074882,8
1e-07,3.725784548984427e-07,1.2918359208995297e-07,2.3247779549720069e-07,3.8232372309954306,8
1e-07,6.812536489962465e-07,1.3796434471068296e-07,3e-07,27.082613269345256,8
1e-07,6.829161171607649e-07,1.3796434471068296e-07,2.403614435677834e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,9.753659067074882,8
1e-07,6.829161171607649e-07,1.3796434471068296e-07,3e-07,9.753659067074882,8
1e-07,6.812536489962465e-07,1.3796434471068296e-07,2.3704705419078067e-07,27.082613269345256,8
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2733792456138028e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.3748339515810978e-07,2.879784518737239e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.3796434471068296e-07,3e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.3796434471068296e-07,3e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.197587462810338e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,5.640475608752592e-07,1.2918359208995297e-07,2.3247779549720069e-07,23.38576515042804,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1.8327259110267146e-07,6.812536489962465e-07,1.2918359208995297e-07,2.3247779549720069e-07,24.82690972327236,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3704705419078067e-07,33.02365389101851,9
1e-07,6.654099109499637e-07,1.3796434471068296e-07,3e-07,10.593325963807319,9
1e-07,6.812536489962465e-07,1.3796434471068296e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3247779549720069e-07,34.92080835294139,9
1e-07,6.812536489962465e-07,1.3796434471068296e-07,3e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.2918359208995297e-07,1.5052735587237236e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.829161171607649e-07,1.3796434471068296e-07,2.3704705419078067e-07,34.92080835294139,9
1e-07,6.812536489962465e-07,1.2918359208995297e-07,2.403614435677834e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.3796434471068296e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.829161171607649e-07,1.2918359208995297e-07,2.3704705419078067e-07,34.92080835294139,9
1e-07,6.812536489962465e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.812536489962465e-07,1.3748339515810978e-07,2.3247779549720069e-07,33.02365389101851,9
1e-07,6.814495890864492e-07,1.2918359208995297e-07,2.3247779549720069e-07,33.02365389101851,9
