s,w,l,height,total_length,fitness_score,generation,fitness_strategy
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,3.258852699089114e-05,518243559577.4334,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.8750372197955725e-05,-745910100359.8092,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,4.464046838276165e-05,-1931213461.7338755,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.0058729896274179e-07,6.251987146349687e-07,1.4152277552758177e-07,3e-07,3.258852699089114e-05,958274929145.5383,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.2359359668931576e-07,3e-07,3.258852699089114e-05,1509170553183.2913,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.6343047872925854e-07,1.9415601168942372e-07,2.796086372179379e-05,2155842977934.1611,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.6101752017986866e-07,5.317644492921273e-07,1.2359359668931576e-07,3e-07,3.9212011289134866e-05,-533354296137.91534,4,highpass
1.1170832405245447e-07,5.404906308267199e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,1155576248114.1797,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,5.317644492921273e-07,1.795452784207369e-07,3e-07,3.258852699089114e-05,-935889664405.5519,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,3.258852699089114e-05,518243559577.4334,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.6343047872925854e-07,1.9415601168942372e-07,2.796086372179379e-05,2155842977934.1611,4,highpass
1.6101752017986866e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,1071723332220.3464,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.7934451949492796e-07,2.796086372179379e-05,-751882666835.2148,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,4,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.414040631893995e-07,2.613317789666158e-07,2.796086372179379e-05,1623595238949.1882,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.9818814981792096e-05,2586400930626.2197,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.2359359668931576e-07,2.613317789666158e-07,1.3585554136137864e-05,-346998364528.2628,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.158951573902488e-07,2.613317789666158e-07,2.796086372179379e-05,249262696794.25223,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.106897002714539e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2612436193703.636,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.262187305364401e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.662677061232106e-07,2.796086372179379e-05,2160688372615.129,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,5,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.0819890855141722e-07,2.613317789666158e-07,2.796086372179379e-05,1318980306266.8298,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.262187305364401e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.713166045198838e-05,526838315615.6971,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.262187305364401e-07,6.23846384848184e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,1788007174496.187,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.3963018366515207e-07,2.613317789666158e-07,2.796086372179379e-05,2579210023351.456,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.6915745217230412e-05,529578505112.221,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,7.596676273917862e-06,-2196984216687.062,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,6,highpass
1.228822852745142e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2904779759171.028,6,highpass
1.228822852745142e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2904779759171.028,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.654383855136942e-07,2.796086372179379e-05,2863445198063.4385,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.2733638617625257e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,-2200603270888.215,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.262187305364401e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
1.258969068528231e-07,4.845541928314278e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,195465015731.21585,7,highpass
1.258969068528231e-07,6.251987146349687e-07,1.4152277552758177e-07,2.613317789666158e-07,2.796086372179379e-05,2819459295361.5293,7,highpass
