s,w,l,height,total_length,fitness_score,generation,fitness_strategy
2.0124908118843045e-07,3.289926454938363e-07,1.1762857559304786e-07,3e-07,3.476586770755583e-05,2.1941065700681737,1,highpass
1.3730977707519732e-07,5.341717057823373e-07,1.0662009954812857e-07,2.826943264696241e-07,3.7515060503013944e-05,32.36718357436329,1,highpass
1.1955811636786288e-07,3.6370178081586595e-07,1.9633536549493865e-07,2.8258426979187353e-07,6.4867064329917025e-06,6.1681693197762995,1,highpass
1.1273790963055766e-07,5.697486143560806e-07,1.1190992826162135e-07,2.934233549454459e-07,4.640835334548856e-05,28.08467983852139,1,highpass
1.7641236446674324e-07,5.84252844638203e-07,1.227306461133428e-07,2.5575240362131315e-07,4.837236685330669e-05,26.954401242411308,1,highpass
2.1890578960454567e-07,4.7094654658379055e-07,2.2053679295411104e-07,2.5359247884551895e-07,2.4042851429387014e-05,37.451494801628336,1,highpass
2.0424281655874293e-07,5.625990151199893e-07,1.855301383125438e-07,1.6950527867242413e-07,3.955458813428505e-05,23.535163475477866,1,highpass
2.2227920955075805e-07,6.940797488868126e-07,1.8618071827659835e-07,2.059310544811672e-07,3.94305262058701e-05,20.51461200805986,1,highpass
1.3425465322266002e-07,6.310978024871717e-07,2.037935186880905e-07,2.043693713697183e-07,2.6701174844882076e-05,247.5205197014496,1,highpass
1e-07,3e-07,1.6498636434633696e-07,3e-07,3.831652513882246e-05,5.651162036727766,1,highpass
1.4655518505785975e-07,3.9199074583799347e-07,1.2340715997499282e-07,2.6324004806498504e-07,4.8256606435234644e-05,8.439928956735955,1,highpass
1.3109198379457507e-07,3.3311765383619894e-07,1.9051430721697658e-07,2.0984993908431573e-07,5.0841875811842366e-06,1.8103968649079696,1,highpass
1.6122211040907942e-07,3.028046319592313e-07,1.283457028731029e-07,2.0671223366605094e-07,3.943670951420204e-05,1.237946048971001,1,highpass
1.2381297740001564e-07,5.1062886567507e-07,1.4576269682179945e-07,2.882891273527252e-07,4.701926109643109e-05,15.004178121344781,1,highpass
1.1711487363341914e-07,5.401956940054645e-07,1.3305497477771408e-07,1.94712578502294e-07,3.7926624653221715e-05,28.22515341670713,1,highpass
1.6875173423189313e-07,6.54192639220236e-07,1.8913854099191577e-07,2.804556410875521e-07,1.029392388427953e-05,149.9241178006844,1,highpass
1.0422097755336747e-07,4.5554300848166054e-07,1.4010700620578053e-07,2.054308009443764e-07,9.057242004256995e-06,5.583963633167131,1,highpass
1e-07,7e-07,1.3572168701848867e-07,2.9814075234927586e-07,3.626710743044226e-05,204.17557592844676,1,highpass
1e-07,7e-07,1.298825692871229e-07,2.3524566327691776e-07,4.004797019140201e-05,257.12511865557775,1,highpass
1.8422593297895827e-07,3.853744633465858e-07,1e-07,1.5e-07,3.2361687303355116e-05,1.1203167271940155,1,highpass
1.0119193421964011e-07,3.628861462750071e-07,1.938483712981426e-07,2.322419209951914e-07,1.7562432442125202e-05,9.661378586261721,1,highpass
1.8229948799813598e-07,3.0397631428945294e-07,1.624321714613579e-07,3e-07,3.384431767409791e-05,4.407194062855956,1,highpass
1e-07,6.910420225299637e-07,1.078945111699287e-07,2.2126611948917643e-07,3.5781720248094905e-05,84.15255345784347,1,highpass
1e-07,3.707099731587873e-07,1.8961062127331958e-07,1.9999374713133552e-07,3.8897008520926556e-05,7.213490563142754,1,highpass
1.9366590068136782e-07,5.674125282275276e-07,2.422961113139837e-07,1.5964366339729087e-07,1.3549544643212422e-05,50.41444240997159,1,highpass
1.3936821041377594e-07,3.2200534752381107e-07,2.053797101183732e-07,1.5181787611691724e-07,3.068149390782231e-05,2.1002072971867984,1,highpass
1.186396762804871e-07,4.953356948882337e-07,1.6147128431287023e-07,1.6743537545564322e-07,3.2063683153981506e-05,14.134510033874909,1,highpass
2.01032974719309e-07,5.462614468847853e-07,2.0761756349319984e-07,1.7433297987830615e-07,4.5224716763021466e-05,21.23103099865434,1,highpass
2.1170628821402205e-07,6.649581152158106e-07,2.349925023666927e-07,2.1055483379543228e-07,3.644665277415726e-05,0.9748761643222195,1,highpass
1.7311807081713278e-07,5.72931650632123e-07,1.0099043229738936e-07,1.712404794140335e-07,4.344119645027212e-05,5.212784321011781,1,highpass
1e-07,7e-07,1.298825692871229e-07,2.3524566327691776e-07,4.004797019140201e-05,257.12511865557775,2,highpass
1e-07,7e-07,1.298825692871229e-07,2.3524566327691776e-07,1.1314716950914036e-05,36.765264732095126,2,highpass
1.7641236446674324e-07,5.84252844638203e-07,1.298825692871229e-07,2.3524566327691776e-07,4.004797019140201e-05,52.17261920901735,2,highpass
1.1711487363341914e-07,5.401956940054645e-07,2.422961113139837e-07,1.5964366339729087e-07,1.3549544643212422e-05,48.57726741979799,2,highpass
1e-07,6.910420225299637e-07,1.078945111699287e-07,2.2126611948917643e-07,4.004797019140201e-05,96.81926435329983,2,highpass
1.6875173423189313e-07,6.54192639220236e-07,1.8913854099191577e-07,2.2126611948917643e-07,3.5781720248094905e-05,49.65508337800553,2,highpass
1.3425465322266002e-07,6.310978024871717e-07,2.037935186880905e-07,1.5964366339729087e-07,1.3549544643212422e-05,59.03718906964262,2,highpass
1e-07,7e-07,1.298825692871229e-07,2.3524566327691776e-07,4.004797019140201e-05,257.12511865557775,2,highpass
1.3730977707519732e-07,7e-07,1.3572168701848867e-07,2.9814075234927586e-07,3.626710743044226e-05,169.12296427482272,2,highpass
1.3730977707519732e-07,7e-07,1.3572168701848867e-07,2.9814075234927586e-07,3.626710743044226e-05,169.12296427482272,2,highpass
1e-07,7e-07,2.422961113139837e-07,1.5964366339729087e-07,1.3549544643212422e-05,1070.084349472149,2,highpass
1e-07,6.910420225299637e-07,1.078945111699287e-07,2.2126611948917643e-07,2.4042851429387014e-05,45.5306344362913,2,highpass
1.6875173423189313e-07,6.54192639220236e-07,1.078945111699287e-07,2.2126611948917643e-07,3.5781720248094905e-05,33.22299330297155,2,highpass
1.3425465322266002e-07,6.109019104254713e-07,2.037935186880905e-07,2.043693713697183e-07,2.6701174844882076e-05,233.31079344313878,2,highpass
2.1890578960454567e-07,4.7094654658379055e-07,2.2053679295411104e-07,2.5359247884551895e-07,2.4042851429387014e-05,37.451494801628336,2,highpass
2.1890578960454567e-07,4.7094654658379055e-07,2.2053679295411104e-07,2.3524566327691776e-07,4.004797019140201e-05,20.41996371280347,2,highpass
1.3425465322266002e-07,6.310978024871717e-07,1.078945111699287e-07,2.2126611948917643e-07,3.5781720248094905e-05,28.332416688534767,2,highpass
1.3425465322266002e-07,7e-07,1.3572168701848867e-07,2.9814075234927586e-07,3.626710743044226e-05,160.6454512790666,2,highpass
1e-07,6.910420225299637e-07,2.037935186880905e-07,2.043693713697183e-07,2.6701174844882076e-05,525.0510563990422,2,highpass
1.8824751596871785e-07,7e-07,1.298825692871229e-07,1.94712578502294e-07,3.7926624653221715e-05,57.708062614475246,2,highpass
1.6875173423189313e-07,6.54192639220236e-07,2.037935186880905e-07,2.043693713697183e-07,2.6701174844882076e-05,168.76538569938876,2,highpass
1.7641236446674324e-07,5.828174775478929e-07,1.227306461133428e-07,2.5575240362131315e-07,1.3549544643212422e-05,20.05894647306765,2,highpass
1e-07,7e-07,1.3572168701848867e-07,2.9814075234927586e-07,3.7515060503013944e-05,225.83064749532343,2,highpass
1.3425465322266002e-07,6.310978024871717e-07,2.037935186880905e-07,2.043693713697183e-07,4.701926109643109e-05,58.41055281277467,2,highpass
1.9366590068136782e-07,5.674125282275276e-07,2.422961113139837e-07,2.3524566327691776e-07,4.004797019140201e-05,1.017851863070543,2,highpass
