s,w,l,height,total_length,fitness_score,generation,fitness_strategy
1.2106298908996357e-07,5.986798925848301e-07,1.7959366797809295e-07,1.618506115102973e-07,3.217372445822621e-05,35.21069338409327,2,highpass
1.9748802227064362e-07,4.061051107343976e-07,2.4873037123970387e-07,2.2192181518430946e-07,9.856654148934973e-06,35.699817653453884,2,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.2793537412547937e-07,3.3454035172005033e-05,91.61335578145405,2,highpass
1.2590275731637033e-07,6.227014108771297e-07,1.1796772739531904e-07,1.5e-07,4.631811994083074e-05,11.899013927477743,2,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,3e-07,3.901392016987952e-05,1.007584140187973,2,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.449559495089176e-07,3.8366012791053235e-05,22.6262881862673,2,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,1.5e-07,4.631811994083074e-05,23.04875791529737,2,highpass
1.9978845426834022e-07,5.847378823108484e-07,1.9732953091143323e-07,2.911478764015725e-07,3.8257027607142785e-05,4.031673592829115,2,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,3,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,3.3454035172005033e-05,94.01522341540768,3,highpass
1.9331149890184748e-07,6.555605537460038e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,119.47554458463924,3,highpass
1.9331149890184748e-07,6.555605537460038e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,119.47554458463924,3,highpass
1.224051050992314e-07,5.847378823108484e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,116.89480878577267,3,highpass
1.9331149890184748e-07,6.282925714133944e-07,2.2093118137248425e-07,2.489905752276797e-07,3.2653692415946933e-05,0.9684241410711821,3,highpass
1.4690408175038337e-07,6.471180971152027e-07,1.4179576846235893e-07,3e-07,3.901392016987952e-05,97.47574758014966,3,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,3,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.489905752276797e-07,3.3454035172005033e-05,304.5430032313205,3,highpass
1.2106298908996357e-07,5.986798925848301e-07,1.7959366797809295e-07,2.986740452727255e-07,3.3454035172005033e-05,239.00436290992783,3,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,3,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,3,highpass
1.9978845426834022e-07,5.847378823108484e-07,1.4179576846235893e-07,2.489905752276797e-07,3.2653692415946933e-05,51.581596876074634,3,highpass
1.4690408175038337e-07,6.471180971152027e-07,1.4179576846235893e-07,2.489905752276797e-07,3.2653692415946933e-05,139.08164821386194,3,highpass
1.499842055964803e-07,6.227014108771297e-07,1.5295697621965905e-07,3e-07,3.901392016987952e-05,62.6871540238795,3,highpass
1.9774067276830658e-07,6.555605537460038e-07,1.4179576846235893e-07,2.2793537412547937e-07,3.3454035172005033e-05,70.67211069138105,3,highpass
1.4690408175038337e-07,6.471180971152027e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,173.88456093644683,3,highpass
1.9978845426834022e-07,6.714956139556103e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,107.84729480268042,3,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,777.8104088492933,3,highpass
1.499842055964803e-07,6.096882552197796e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,137.65720214102677,3,highpass
1.9331149890184748e-07,6.555605537460038e-07,1.4179576846235893e-07,2.995442379932625e-07,3.3454035172005033e-05,120.14533125780156,3,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2793537412547937e-07,3.3454035172005033e-05,282.64874958081896,3,highpass
1.4216844708224172e-07,6.471180971152027e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,172.56401120988397,3,highpass
1.499842055964803e-07,6.008119815241425e-07,2.150510474081957e-07,3e-07,3.901392016987952e-05,1.0105641752526315,3,highpass
1.499842055964803e-07,6.555605537460038e-07,2.4873037123970387e-07,2.2192181518430946e-07,9.856654148934973e-06,0.9898553474818037,3,highpass
1.9331149890184748e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,23.25954445295021,3,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.489905752276797e-07,3.3454035172005033e-05,304.5430032313205,3,highpass
1.4690408175038337e-07,6.471180971152027e-07,1.4373698914265117e-07,2.2793537412547937e-07,3.3454035172005033e-05,120.14536739127523,3,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,3.3454035172005033e-05,94.01522341540768,3,highpass
1e-07,5.321471357937096e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,298.2435258705382,3,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,4,highpass
1.4690408175038337e-07,6.471180971152027e-07,1.4179576846235893e-07,2.489905752276797e-07,2.371734449726329e-05,99.12895543303945,4,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.489905752276797e-07,3.3454035172005033e-05,389.8813872651437,4,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,3.3454035172005033e-05,327.19561327966477,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.371734449726329e-05,908.4731279703346,4,highpass
1e-07,6.096882552197796e-07,2.2093118137248425e-07,2.5081238758322897e-07,3.3454035172005033e-05,211.29317776766354,4,highpass
1.499842055964803e-07,6.282925714133944e-07,2.2815510549143854e-07,2.2192181518430946e-07,9.856654148934973e-06,97.05341931085266,4,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,4,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,4,highpass
1.2106298908996357e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2793537412547937e-07,3.3454035172005033e-05,171.5567772596454,4,highpass
1.4690408175038337e-07,6.471180971152027e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,173.88456093644683,4,highpass
1.499842055964803e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,115.40897248537775,4,highpass
1.499842055964803e-07,3.618764945318043e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,12.245225060281204,4,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.489905752276797e-07,3.3454035172005033e-05,33.3292950381426,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.371734449726329e-05,908.4731279703346,4,highpass
1e-07,6.282925714133944e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,781.2355753340865,4,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,4,highpass
1e-07,6.471180971152027e-07,1.4179576846235893e-07,2.489905752276797e-07,3.2653692415946933e-05,142.552873175532,4,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.489905752276797e-07,3.3454035172005033e-05,304.5430032313205,4,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,777.8104088492933,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,3.564824575508688e-05,144.63248326347988,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,4,highpass
1.9331149890184748e-07,6.282925714133944e-07,2.2093118137248425e-07,2.489905752276797e-07,3.3454035172005033e-05,0.968673052212338,4,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,3.2653692415946933e-05,118.47193517392326,4,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,777.8104088492933,4,highpass
1e-07,6.471180971152027e-07,1.4179576846235893e-07,2.986740452727255e-07,3.3454035172005033e-05,264.1004497594029,4,highpass
1.7596588752574611e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,160.37913488833,4,highpass
1.499842055964803e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2793537412547937e-07,3.3454035172005033e-05,40.12993425719053,4,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,2.371734449726329e-05,798.8969094407086,5,highpass
1e-07,3.255017278240396e-07,2.150510474081957e-07,2.489905752276797e-07,3.3454035172005033e-05,8.54606239006012,5,highpass
1e-07,6.282925714133944e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,781.2355753340865,5,highpass
1e-07,6.282925714133944e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,781.2355753340865,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.523084957567609e-05,1010.5867740736845,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,5726.6890483805855,5,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,777.8104088492933,5,highpass
1e-07,6.096882552197796e-07,2.2093118137248425e-07,2.3036118750905428e-07,3.59080146861483e-05,106.13162956901725,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.489905752276797e-07,2.371734449726329e-05,913.9626484525332,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.371734449726329e-05,908.4731279703346,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.371734449726329e-05,908.4731279703346,5,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,777.8104088492933,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,3.3454035172005033e-05,268.4667832957011,5,highpass
1.499842055964803e-07,6.096882552197796e-07,2.150510474081957e-07,2.3036118750905428e-07,2.371734449726329e-05,367.67980070836086,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3385961250082874e-07,2.371734449726329e-05,958.5910666263123,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,3.3454035172005033e-05,268.4667832957011,5,highpass
1e-07,3.3380345814818e-07,2.150510474081957e-07,2.3036118750905428e-07,9.856654148934973e-06,3.8890783682791423,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2451729710381777e-07,9.856654148934973e-06,2958.9815941396614,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.371734449726329e-05,908.4731279703346,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.5215473977082194e-05,1010.5867740736845,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3036118750905428e-07,2.371734449726329e-05,908.4731279703346,5,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.1410797134842264e-07,2.7812647169888193e-07,9.856654148934973e-06,3915.5953039787914,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.3385961250082874e-07,2.371734449726329e-05,958.5910666263123,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2451729710381777e-07,9.856654148934973e-06,2958.9815941396614,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2451729710381777e-07,9.856654148934973e-06,2958.9815941396614,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,5726.6890483805855,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4292103199005635e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,4.779688940661604e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,74.20253687745003,6,highpass
1e-07,6.096882552197796e-07,2.150510474081957e-07,1.809587437342947e-07,9.856654148934973e-06,68.76221095756279,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2073812639101959e-07,9.856654148934973e-06,1647.315612663253,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2451729710381777e-07,9.856654148934973e-06,2958.9815941396614,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,3.4260762073471704e-05,240.08384405011859,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,5726.6890483805855,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2451729710381777e-07,9.856654148934973e-06,2958.9815941396614,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,5726.6890483805855,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,6,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,5726.6890483805855,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4292103199005635e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.7812647169888193e-07,9.856654148934973e-06,5726.6890483805855,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4292103199005635e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2192181518430946e-07,9.856654148934973e-06,2630.0007417932748,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.2451729710381777e-07,9.856654148934973e-06,2958.9815941396614,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,9.856654148934973e-06,7741.138646045857,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.4311534115560383e-07,1.6243236631118387e-05,1956.5631408292986,7,highpass
1e-07,6.282925714133944e-07,2.468462038837442e-07,2.7812647169888193e-07,9.856654148934973e-06,183.12277779539096,7,highpass
1e-07,6.282925714133944e-07,2.2093118137248425e-07,2.0267179794318252e-07,9.856654148934973e-06,112.95758984904951,7,highpass
