s,w,l,height,total_length,fitness_score,generation,fitness_strategy
1.348701164685563e-07,4.2120583883361636e-07,1.3539533176325298e-07,2.3029136136379006e-07,2.9866163720662412e-05,0.7831217955568957,1,highpass
1.1934241629307638e-07,4.917960996233055e-07,1.3266097455726966e-07,1.6913422942408345e-07,2.1677493256804643e-05,0.7986986432557023,1,highpass
1e-07,4.70946491208504e-07,1.0444859364854257e-07,1.709132039049554e-07,4.538220448228822e-05,0.7617958592974077,1,highpass
1.1934241629307638e-07,4.917960996233055e-07,1.3266097455726966e-07,1.6913422942408345e-07,2.1677493256804643e-05,0.7986986432557023,2,highpass
1.1934241629307638e-07,4.917960996233055e-07,1.3266097455726966e-07,1.6913422942408345e-07,2.1677493256804643e-05,0.7986986432557023,2,highpass
1.1934241629307638e-07,4.917960996233055e-07,1.3266097455726966e-07,1.6913422942408345e-07,2.1677493256804643e-05,0.7986986432557023,2,highpass
