s,w,l,height,delta_amp,generation
2.2064543632987817e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,21.83092464053912,3
1.4829114578523277e-07,3.3732976291054665e-07,1.1202341856584344e-07,2.818071078406089e-07,1.2425606839776706,3
2.180043693763215e-07,6.702915995735755e-07,1.1202341856584344e-07,1.5388082322002157e-07,23.218100849708705,3
1.1008773903134024e-07,5.116984325066241e-07,1.1671720499110457e-07,3e-07,16.345234560569125,3
1.1281808408645238e-07,5.79921365012172e-07,2.0691518891971533e-07,2.818071078406089e-07,16.76631532085721,3
1.3745057643116804e-07,6.782503904522577e-07,1.2937482442436994e-07,2.818071078406089e-07,24.864806698856754,3
1.37504919717603e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,31.42735165798424,3
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,3
1.3745057643116804e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,31.45377373758352,3
2.180043693763215e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,23.218100849708705,3
1.1281808408645238e-07,5.79921365012172e-07,2.0691518891971533e-07,1.7842529893231993e-07,16.76631532085721,3
2.180043693763215e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,23.223467739030934,4
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,4
1.3745057643116804e-07,6.805151382069117e-07,1.1202341856584344e-07,2.818071078406089e-07,32.252782937317626,4
1.1008773903134024e-07,6.805151382069117e-07,1.1202341856584344e-07,2.818071078406089e-07,26.48714484266248,4
1.37504919717603e-07,6.976669644909936e-07,1.4864058695233857e-07,2.818071078406089e-07,34.6205534466755,4
1.1674791246038475e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,9.261095975780588,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,6.702915995735755e-07,1.1202341856584344e-07,1.5388082322002157e-07,31.42735165798424,4
1.37504919717603e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,31.42735165798424,4
1.1674791246038475e-07,6.702915995735755e-07,1.1202341856584344e-07,1.5479198712551004e-07,9.261095975780588,4
1.7006651885949064e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,27.343267727548756,4
1.37504919717603e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,31.42735165798424,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,5.264142891796661e-07,1.1202341856584344e-07,2.818071078406089e-07,15.745934064755435,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
2.180043693763215e-07,6.702915995735755e-07,1.1202341856584344e-07,2.908749647043676e-07,23.223467739030934,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,31.42735165798424,4
1.1008773903134024e-07,6.805151382069117e-07,1.1202341856584344e-07,2.818071078406089e-07,26.48714484266248,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,6.976669644909936e-07,1.1671720499110457e-07,3e-07,34.6205534466755,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.37504919717603e-07,5.967908291675251e-07,1.1671720499110457e-07,2.818071078406089e-07,23.11758159815067,4
1.4420524855788974e-07,6.702915995735755e-07,1.1202341856584344e-07,1.5388082322002157e-07,6.381823763820632,4
1.37504919717603e-07,6.702915995735755e-07,1.1202341856584344e-07,2.818071078406089e-07,31.42735165798424,4
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,4
1.3745057643116804e-07,6.702915995735755e-07,1.2937482442436994e-07,2.818071078406089e-07,26.512012200140287,4
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,5
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,5
1.37504919717603e-07,6.471330753374233e-07,1.1202341856584344e-07,2.818071078406089e-07,29.956852500542226,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,3.730436204564982e-07,1.1671720499110457e-07,3e-07,3.6549289547181143,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.978493558786816e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,5
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.7060266203389887e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.37504919717603e-07,6.978493558786816e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.37504919717603e-07,3.05340242638649e-07,1.1202341856584344e-07,2.818071078406089e-07,0.6310579307587223,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,7e-07,1.1202341856584344e-07,2.818071078406089e-07,32.73927688630059,6
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.8828003286814016e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,23.814316724845465,6
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,6
1.37504919717603e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.6205534466755,6
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,7e-07,1.7060266203389887e-07,2.818071078406089e-07,2.2351912102900684,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.354373358241144e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,31.34289114424599,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,1.586185733150627e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.7060266203389887e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.980081245758025e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,7
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,3.2718996561490535e-07,1.1202341856584344e-07,2.818071078406089e-07,1.340871910786583,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,1.586185733150627e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.573661646917213e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.980081245758025e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,1.586185733150627e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.8410778060025044e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.850213854568508e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.5856381209220798e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,24.593409125076825,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,7e-07,1.1202341856584344e-07,2.818071078406089e-07,32.73927688630059,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,8
1.3745057643116804e-07,6.980081245758025e-07,1.1202341856584344e-07,2.997657146301329e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.573661646917213e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.980081245758025e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,2.818071078406089e-07,34.634671990683934,9
1.3745057643116804e-07,6.976669644909936e-07,1.1202341856584344e-07,1.586185733150627e-07,34.634671990683934,9
