s,w,l,height,total_length,fitness_score,generation,fitness_strategy
1e-07,3.986863770845e-07,1.265639266239034e-07,2.07531384521099e-07,3.0214610788104216e-05,0.06338257951608745,3,highpass
1.2532063405331893e-07,5.231597491315329e-07,1.6701338352042927e-07,2.168128434917726e-07,2.734273810639753e-05,0.11557126030494552,3,highpass
1.5770905767465298e-07,5.231597491315329e-07,1.6701338352042927e-07,2.168128434917726e-07,2.734273810639753e-05,0.09655781636134375,3,highpass
1.2207859662525048e-07,7e-07,1.1814699958090003e-07,1.5e-07,3.838036694279657e-05,0.071618193849593,3,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,3,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,3,highpass
1.0382445031463296e-07,4.820484620233991e-07,1.6701338352042927e-07,2.168128434917726e-07,4.481743997708741e-05,0.11673564302085931,3,highpass
1.5770905767465298e-07,6.957747441078708e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.16094420450519498,3,highpass
1.5770905767465298e-07,7e-07,1.6701338352042927e-07,2.168128434917726e-07,2.734273810639753e-05,-0.01575584501692784,3,highpass
2.0107412649774782e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.06346751542220597,3,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,3,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,2.07531384521099e-07,2.734273810639753e-05,0.0883179052323968,3,highpass
1.5770905767465298e-07,7e-07,1.2511804750972535e-07,3e-07,2.734273810639753e-05,0.06330194646475173,3,highpass
1.9261369408190428e-07,7e-07,1.6701338352042927e-07,2.168128434917726e-07,2.734273810639753e-05,-0.28954428389191766,3,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,2.168128434917726e-07,2.734273810639753e-05,0.0657797576226739,3,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,2.168128434917726e-07,2.734273810639753e-05,0.0657797576226739,3,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,2.525022392612958e-07,3.851183484920184e-05,0.06206705254786388,3,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.1801293137032703e-07,6.957747441078708e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.09168919950726473,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.5770905767465298e-07,3.7722181516282975e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.046889260103448974,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,4,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,4,highpass
1.2207859662525048e-07,7e-07,1.6701338352042927e-07,2.168128434917726e-07,4.481743997708741e-05,0.054332945908523,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.2532063405331893e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.09207386415015817,4,highpass
1.5770905767465298e-07,6.957747441078708e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.15923076629217614,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,4,highpass
1.2207859662525048e-07,5.231597491315329e-07,1.6701338352042927e-07,3e-07,2.734273810639753e-05,0.0937644599229005,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,1.5508466415606282e-07,2.734273810639753e-05,0.07134338869148116,4,highpass
1.5770905767465298e-07,7e-07,1.9146706436762736e-07,3e-07,2.734273810639753e-05,-0.12212674546163406,4,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,2.0452273119439045e-07,4.481743997708741e-05,0.08793583240559594,4,highpass
1.5770905767465298e-07,6.957747441078708e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.16094420450519498,4,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,4,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,4,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.5770905767465298e-07,6.957747441078708e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.15923076629217614,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,1.805313746425396e-07,2.734273810639753e-05,0.08071323298978217,5,highpass
1.752872829156062e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.07673309841620146,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,3.100375492998158e-05,0.15049189683055308,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.1286776443651746e-07,7e-07,1.4201926417432756e-07,3e-07,2.734273810639753e-05,0.07041641810040378,5,highpass
1.5770905767465298e-07,4.7156562593323146e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.07500152662211948,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.8632274600788837e-05,0.15341709401414427,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,3.8295396771219285e-05,0.19882431440270043,5,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.1656124167289792,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,2.955032451077964e-07,2.734273810639753e-05,0.18519028593711173,5,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.2861125263920596e-05,0.18996318332563045,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,6,highpass
1.1741570037218871e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.08883839892579704,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,3.8295396771219285e-05,0.19882431440270043,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.0902963115046793e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.18434255535688548,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,2.955032451077964e-07,2.734273810639753e-05,0.18519028593711173,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,6,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.5770905767465298e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.15796418308592075,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,3.8295396771219285e-05,0.19882431440270043,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.0904007033983144e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.18434255535688548,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,2.734273810639753e-05,0.182942586383547,6,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,2.382122360887402e-07,3e-07,4.481743997708741e-05,0.0009611618436776702,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,2.2239135936454819e-07,4.481743997708741e-05,0.04561531153681886,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,1.9574193891880768e-07,4.481743997708741e-05,0.0828369305601308,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1676989702575896e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.052811924809970545,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,7,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
1.1286776443651746e-07,6.656989322438342e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.19447454768078698,8,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
1.1286776443651746e-07,6.341569020873481e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.04950389636227748,8,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
1.1286776443651746e-07,7e-07,1.1814699958090003e-07,3e-07,4.481743997708741e-05,0.20288032667920552,8,highpass
