s,w,l,height,delta_amp,generation
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,28.246149828961215,3
1.3813516014775702e-07,4.986002767356964e-07,1.709107604787123e-07,1.7560668109743298e-07,10.831940288263482,3
1e-07,5.481457265662524e-07,1.2816134777266935e-07,2.676025104570535e-07,18.747189492953567,3
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,28.246149828961215,3
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,3
1.0651001060128349e-07,7e-07,1.1915557261738697e-07,3e-07,25.1835460881268,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,2.9797213885182894e-07,9.337806790873865,3
1.3464668387499633e-07,5.481457265662524e-07,1.1915557261738697e-07,1.720980424755647e-07,23.162495581175445,3
1.0651001060128349e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,28.246149828961215,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,3e-07,9.337806790873865,3
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,3
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,3
1e-07,5.481457265662524e-07,1.2816134777266935e-07,3e-07,18.747189492953567,3
1e-07,6.21759236918897e-07,1.2816134777266935e-07,1.7560668109743298e-07,20.119360682878717,3
1.0730850179031786e-07,6.21759236918897e-07,1.709107604787123e-07,1.7560668109743298e-07,28.246149828961215,3
1.3464668387499633e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,14.184917767527475,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,3e-07,9.337806790873865,3
1.3464668387499633e-07,5.481457265662524e-07,1.2816134777266935e-07,2.9797213885182894e-07,23.162495581175445,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,3e-07,9.337806790873865,3
1.3464668387499633e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,14.184917767527475,3
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,28.246149828961215,3
1.3464668387499633e-07,5.481457265662524e-07,1.2816134777266935e-07,3e-07,23.162495581175445,3
1.3464668387499633e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,14.184917767527475,3
1e-07,5.481457265662524e-07,1.1218562406508454e-07,2.645640766823043e-07,18.747189492953567,3
1.0651001060128349e-07,6.21759236918897e-07,1.6824507918897088e-07,1.7560668109743298e-07,28.246149828961215,3
1.0651001060128349e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,28.246149828961215,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,1.7560668109743298e-07,9.337806790873865,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,3e-07,9.337806790873865,3
1.0651001060128349e-07,5.481457265662524e-07,1.2816134777266935e-07,1.7231187807886205e-07,9.337806790873865,3
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,28.246149828961215,3
1.1744094234749413e-07,3.613150242951889e-07,1.1915557261738697e-07,3e-07,3.96902780188454,4
1.0730850179031786e-07,7e-07,1.1915557261738697e-07,1.7746595295734887e-07,20.09824703206496,4
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,26.83372721137065,4
1.002384824783613e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.784828342208478,4
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,23.528385323269276,4
1.0730850179031786e-07,6.21759236918897e-07,1.709107604787123e-07,3e-07,26.83372721137065,4
1.0651001060128349e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,26.996048054714976,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,23.528385323269276,4
1.1744094234749413e-07,7e-07,2.006933216025618e-07,3e-07,23.528385323269276,4
1.1744094234749413e-07,7e-07,1.6886463896040374e-07,3e-07,23.528385323269276,4
1.0651001060128349e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,26.83372721137065,4
1.7125391415362783e-07,7e-07,1.1915557261738697e-07,3e-07,25.51416331908915,4
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,26.83372721137065,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,23.528385323269276,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,23.528385323269276,4
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,26.83372721137065,4
1.1744094234749413e-07,7e-07,1.6824507918897088e-07,1.7560668109743298e-07,23.528385323269276,4
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,26.83372721137065,4
1.0651001060128349e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,26.83372721137065,4
1.1744094234749413e-07,5.481457265662524e-07,1.2816134777266935e-07,2.676025104570535e-07,22.56416605449084,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,23.528385323269276,4
1.0651001060128349e-07,6.21759236918897e-07,1.709107604787123e-07,1.8094168104913092e-07,26.83372721137065,4
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,26.83372721137065,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,1.5899234242183558e-07,23.528385323269276,4
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,23.528385323269276,4
1.1744094234749413e-07,7e-07,1.709107604787123e-07,1.7560668109743298e-07,23.528385323269276,4
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,29.41508905943338,4
1.0651001060128349e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,26.83372721137065,4
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,4
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,5.28351485534167,5
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,5
1.1255844782771203e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,25.72650176732093,5
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,5
1.002384824783613e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,28.947798295249918,5
1.002384824783613e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,28.947798295249918,5
1.0651001060128349e-07,6.21759236918897e-07,1.2049978698593806e-07,3e-07,5.28351485534167,5
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,2.606562862532263e-07,5.28351485534167,5
2.2635695098952543e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,17.743463912408842,5
1.1744094234749413e-07,6.21759236918897e-07,2.343605864263496e-07,3e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,29.41508905943338,5
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,5
1.0651001060128349e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,5.28351485534167,5
1.0651001060128349e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,5.28351485534167,5
1.002384824783613e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,28.947798295249918,5
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.002384824783613e-07,6.21759236918897e-07,1.1218562406508454e-07,2.645640766823043e-07,28.947798295249918,5
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,5
1.1744094234749413e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,29.41508905943338,5
1.0651001060128349e-07,6.21759236918897e-07,1.6824507918897088e-07,2.645640766823043e-07,5.28351485534167,5
1.8321406285611187e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,26.306154635539936,5
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,5
1.002384824783613e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,30.15308881512028,5
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,6
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,32.325280859137735,6
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,6
1.002384824783613e-07,6.117839077209884e-07,1.1218562406508454e-07,3e-07,30.15308881512028,6
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,6
1.002384824783613e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,30.15308881512028,6
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,6
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,6
1.1744094234749413e-07,6.21759236918897e-07,1.6824507918897088e-07,1.5e-07,29.41508905943338,6
1.1744094234749413e-07,7e-07,2.343605864263496e-07,3e-07,32.325280859137735,6
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,6
1.1744094234749413e-07,6.21759236918897e-07,1.1955450501260445e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,2.343605864263496e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,6
1.002384824783613e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,30.15308881512028,6
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,6
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,6
1.002384824783613e-07,6.117839077209884e-07,1.1167414746218389e-07,3e-07,30.15308881512028,6
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,6
1.002384824783613e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,30.15308881512028,6
1.1589530269480347e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,28.254704098049505,6
1.002384824783613e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,30.15308881512028,6
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,6.21759236918897e-07,1.1915557261738697e-07,3e-07,29.41508905943338,6
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,2.3546265444674753e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1167414746218389e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.002384824783613e-07,6.117839077209884e-07,2.343605864263496e-07,2.9896270624662375e-07,30.15308881512028,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,7
1e-07,7e-07,1.1915557261738697e-07,3e-07,3.5135410504793527,7
1.002384824783613e-07,7e-07,1.538379486233619e-07,3e-07,3.5135410504793527,7
1.1744094234749413e-07,6.21759236918897e-07,1.1218562406508454e-07,3e-07,30.287521155345473,7
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,7
1.7980852552025514e-07,7e-07,1.1915557261738697e-07,3e-07,24.622935151295913,7
1.1744094234749413e-07,7e-07,2.3355807170568017e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,7
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,7
1.002384824783613e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,30.15308881512028,7
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,6.117839077209884e-07,1.1167414746218389e-07,3e-07,27.96298028550964,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,7
1.1744094234749413e-07,6.117839077209884e-07,1.1915557261738697e-07,3e-07,27.96298028550964,7
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.6398822738579873e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1167414746218389e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1167414746218389e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,2.3546265444674753e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,2.3546265444674753e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.605320040721275e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,2.9432497670352053e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,2.3355807170568017e-07,3e-07,0.43391725489075705,8
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.605320040721275e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.9679510715802384e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.9906907414495934e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,2.3546265444674753e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.2305979270409598e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.6398822738579873e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,6.383218503589594e-07,1.1915557261738697e-07,3e-07,29.770374152757967,9
1.1744094234749413e-07,7e-07,1.1167414746218389e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1167414746218389e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,2.9326518732200253e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,2.0317627000341226e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,32.325280859137735,9
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.605320040721275e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.2154109059791794e-07,7e-07,1.1167414746218389e-07,3e-07,33.085981343295856,10
1.1744094234749413e-07,7e-07,1.1184262072676544e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.6398822738579873e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
1.1744094234749413e-07,7e-07,1.1915557261738697e-07,3e-07,2.2929026724622275,10
